ID,DIR,LENGTH,ID1,DIR1,LENGTH1,OSMID,REDEMODOSI,NAME,TYPE,CONDITION,HAZMAT,NUMLANES,WIDTH,ID_ZONA,ZONA_VIA,geometry,route_id,route_type,origin_coords,destination_coords,waypoints_generated,api_status,total_distance_km,total_duration_min,total_duration_hours,number_of_legs,overview_polyline,api_error,leg_1_distance_km,leg_1_duration_min,leg_1_start_addr,leg_1_end_addr,leg_2_distance_km,leg_2_duration_min,leg_2_start_addr,leg_2_end_addr,leg_3_distance_km,leg_3_duration_min,leg_3_start_addr,leg_3_end_addr,leg_4_distance_km,leg_4_duration_min,leg_4_start_addr,leg_4_end_addr,variação
612,0,0.018036,4096,-1,0.02,1231771417,0,,tertiary,,,2,20.0,650,650_1231771417,"LINESTRING (-43.057611 -22.949934, -43.057641 -22.950012, -43.057674 -22.950086)",route_960,LineString,"-22.949934,-43.057611","-22.950086,-43.057674",1,SUCCESS,2.69,6.33,0.11,2,blakC~txeGk@Mc@GY?}@AMDEFcA@uGb@eAHg@BXpCVbCVbC|B[k@{FYqCrGc@\AR@~@Rv@\XX`@f@R^TNPB`@EXODGBQ@KE]EOCESIa@Me@Oq@QWEc@C_AAQ@GDCDSA]@sGb@aCNhAxK|B[Y_De@sEEYbCQ|BObAA~@R^Nh@\XZZf@FLNJJDV?TCXOFMBQCYK_@mA_@,,1.34,3.17,"Avenida Almirante Tamandaré 810, Piratininga, Niterói - Piratininga, Niterói - RJ, 24320-330, Brasil","Avenida Almirante Tamandaré 810, Piratininga, Niterói - Piratininga, Niterói - RJ, 24320-330, Brasil",1.34,3.17,"Avenida Almirante Tamandaré 810, Piratininga, Niterói - Piratininga, Niterói - RJ, 24320-330, Brasil","Avenida Almirante Tamandaré 810, Piratininga, Niterói - Piratininga, Niterói - RJ, 24320-330, Brasil",,,,,,,,,0.006704832713754647
613,0,0.007885,410603,0,0.01,259569103,0,Rua Nelson da Costa Barros,tertiary,,,2,2.0,692,692_Rua Nelson da Costa Barros,"LINESTRING (-42.997663 -22.860668, -42.997637 -22.860735)",route_961,LineString,"-22.860668,-42.997663","-22.860735,-42.997637",0,SUCCESS,0.01,0.02,0.0,1,h~ojC|~leGLA,,0.01,0.02,"R. Alcídes José Eleotério, 10 - Arsenal, São Gonçalo - RJ, 24745-510, Brasil","R. Alcídes José Eleotério, 10 - Arsenal, São Gonçalo - RJ, 24745-510, Brasil",,,,,,,,,,,,,0.7885
615,0,0.621449,396088,0,0.07,400582187,0,Rua 9,tertiary,,,2,6.0,521,521_Rua 9,"LINESTRING (-42.823469 -22.714246, -42.823302 -22.714743, -42.823178 -22.714895, -42.823061 -22.714983, -42.82295 -22.71506, -42.822752 -22.715172, -42.822161 -22.715506, -42.821592 -22.715824, -42.821009 -22.716167, -42.820437 -22.7165, -42.819873 -22.716836, -42.819296 -22.71717, -42.818706 -22.7175)",route_964,LineString,"-22.714246,-42.823469","-22.717500,-42.818706",3,SUCCESS,3.15,10.65,0.18,4,dksiCr}jdGYi@Wc@Xu@\o@d@\PPV~@L`@Ma@W_AQQe@]]n@Yt@e@g@a@_@s@_@_E{BiDkBqBu@kAs@sBkA`A_AvAqAV_@JGhAK\G~BaAp@[`Bm@`AWJAbAD~@?PIPWHs@@g@DKHEZEx@PZ@fAOZJVRGt@@l@DFy@hBYx@i@z@eApB}@jBUp@@HHPbBbAx@d@tBlAuBmAy@e@kAq@WQIQAITq@|@kBdAqBh@{@Xy@x@iBh@cArChBvC~AB@Xi@^q@NWB?DBLBPALCTUH]C_@UYWIU?MDUVG\D^JP,,0.2,0.77,"Avenida Flavio Vasconcelos - Esperança, Itaboraí - RJ, 24802-245, Brasil","Av. José Maria Nanci, 73 - Q.ta dos Colibris, Itaboraí - RJ, 24802-730, Brasil",1.94,6.3,"Av. José Maria Nanci, 73 - Q.ta dos Colibris, Itaboraí - RJ, 24802-730, Brasil","Av. José Maria Nanci, 189 - Q.ta dos Colibris, Itaboraí - RJ, 24802-730, Brasil",0.73,2.28,"Av. José Maria Nanci, 189 - Q.ta dos Colibris, Itaboraí - RJ, 24802-730, Brasil","R. Trinta e Três, 30 - Esperança, Itaboraí - RJ, 24802-680, Brasil",0.27,1.3,"R. Trinta e Três, 30 - Esperança, Itaboraí - RJ, 24802-680, Brasil","Av. José Maria Nanci, 609 - Q.ta dos Colibris, Itaboraí - RJ, 24802-730, Brasil",0.19728539682539684
616,0,0.053743,433171,-1,0.05,184816900,0,Estrada do SapÃª,tertiary,,,1,2.0,620,620_Estrada do SapÃª,"LINESTRING (-43.062306 -22.906114, -43.06233 -22.906227, -43.062335 -22.906333, -43.062331 -22.906597)",route_965,LineString,"-22.906114,-43.062306","-22.906597,-43.062331",2,SUCCESS,1.04,3.98,0.07,3,dzxjCnryeGg@UF[\oAR[h@g@\STMHr@TjDm@FiABM?q@YF[\oAf@s@b@[VMLGBRLrADn@FfAa@D]BeA@q@YF[\oAR[h@g@r@a@VrCFjAm@F,,0.35,1.35,"R. Leonor da Glória, 60 - Sapê, Niterói - RJ, 24315-410, Brasil","R. Amadeu Gomes, 15 - Pendotiba, Niterói - RJ, 24320-010, Brasil",0.35,1.33,"R. Amadeu Gomes, 15 - Pendotiba, Niterói - RJ, 24320-010, Brasil","R. Amadeu Gomes, 54 - Sapê, Niterói - RJ, 24320-010, Brasil",0.34,1.3,"R. Amadeu Gomes, 54 - Sapê, Niterói - RJ, 24320-010, Brasil","R. Amadeu Gomes, 52 - Sapê, Niterói - RJ, 24320-010, Brasil",,,,,0.05167596153846154
617,0,0.088631,425168,0,0.04,27294588,0,Marginal Rodovia Amaral Peixot,tertiary,,,1,5.0,697,697_Marginal Rodovia Amaral Peixot,"LINESTRING (-42.997956 -22.813853, -42.997907 -22.813796, -42.997863 -22.813714, -42.997838 -22.813651, -42.997831 -22.813581, -42.997851 -22.813489, -42.997883 -22.813432, -42.997944 -22.813345, -42.997975 -22.8133, -42.998082 -22.813146)",route_966,LineString,"-22.813853,-42.997956","-22.813146,-42.998082",3,SUCCESS,1.15,4.1,0.07,4,ryfjCd`meGe@SKAYFUHKFJGTIXGZFNb@A^g@l@SRM?UBW\N`@NRJBJMJSHe@p@}@b@c@xA_CVa@v@l@`At@@F@FHH~ArAaElGs@bAuAaCsBqDoAyA,,0.01,0.02,"Av. Júlio Lima, 30 - Laranjal, São Gonçalo - RJ, 24720-000, Brasil","Av. Júlio Lima, 30 - Laranjal, São Gonçalo - RJ, 24720-000, Brasil",0.03,0.07,"Av. Júlio Lima, 30 - Laranjal, São Gonçalo - RJ, 24720-000, Brasil","R. Agostinho Félix Vieira, 340 - Laranjal, São Gonçalo - RJ, 24711-020, Brasil",0.03,0.08,"R. Agostinho Félix Vieira, 340 - Laranjal, São Gonçalo - RJ, 24711-020, Brasil","Av. Bpo. Dom João da Mata, 10 - Laranjal, São Gonçalo - RJ, 24715-441, Brasil",1.08,3.93,"Av. Bpo. Dom João da Mata, 10 - Laranjal, São Gonçalo - RJ, 24715-441, Brasil","Av. Bpo. Dom João da Mata, 12 - Laranjal, São Gonçalo - RJ, 24715-441, Brasil",0.07707043478260871
618,0,0.01974,17590,-1,0.01,1158058164,0,,tertiary,,,2,5.0,608,608_1158058164,"LINESTRING (-43.054379 -22.953784, -43.05439 -22.953784, -43.05441 -22.953791, -43.054427 -22.953805, -43.054437 -22.95382, -43.054441 -22.953838, -43.054439 -22.953856, -43.054431 -22.953873, -43.054417 -22.953886, -43.0544 -22.953895, -43.054381 -22.953899)",route_967,LineString,"-22.953784,-43.054379","-22.953899,-43.054381",3,SUCCESS,0.01,0.08,0.0,4,bdbkCz`xeGBFF?FE,,0.0,0.0,"R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil","R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil",0.01,0.07,"R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil","Av. Prof. Florestan Fernandes, 973 - Camboinhas, Niterói - RJ, 24358-580, Brasil",0.01,0.02,"Av. Prof. Florestan Fernandes, 973 - Camboinhas, Niterói - RJ, 24358-580, Brasil","R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil",0.0,0.0,"R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil","R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil",1.974
619,0,0.022179,36400,0,0.09,1046240272,0,Avenida Ewerton da Costa Xavie,secondary,,,2,2.5,616,616_Avenida Ewerton da Costa Xavie,"LINESTRING (-43.007503 -22.924197, -43.007465 -22.924159, -43.007426 -22.924125, -43.007342 -22.924064)",route_968,LineString,"-22.924197,-43.007503","-22.924064,-43.007342",2,SUCCESS,2.58,6.78,0.11,3,hk|jCz{neGBHHBFG@C?C\GbMt@L@FoADy@_Ii@mCQuBS_ACQBMB\b@Zb@d@h@FPd@`@?@?@@@?BBBH?FE?E?APCJCz@D|CRvF\LiCcJm@mDYiAIm@AYFn@z@n@t@FPTRNN?@?@BBBBH?DG?E\GjAFvJl@L@FoADy@_Ii@mCQuBS{@EUDMB\b@Zb@d@h@FPDD,,0.86,2.27,"Av. Central Ewerton Xavier, 4025 - Itaipu, Niterói - RJ, 24340-105, Brasil","Av. Central Ewerton Xavier, 808 - Serra Grande, Niterói - RJ, 24340-105, Brasil",0.86,2.27,"Av. Central Ewerton Xavier, 808 - Serra Grande, Niterói - RJ, 24340-105, Brasil","Av. Central Ewerton Xavier, 808 - Serra Grande, Niterói - RJ, 24340-105, Brasil",0.86,2.25,"Av. Central Ewerton Xavier, 808 - Serra Grande, Niterói - RJ, 24340-105, Brasil","Av. Central Ewerton Xavier, 808 - Serra Grande, Niterói - RJ, 24340-105, Brasil",,,,,0.008596511627906978
1853,0,0.050931,36400,0,0.09,1046240272,0,Avenida Ewerton da Costa Xavie,secondary,,,2,2.5,616,616_Avenida Ewerton da Costa Xavie,"LINESTRING (-42.985833 -22.90139, -42.985898 -22.901205, -42.985994 -22.900955)",route_972,LineString,"-22.901390,-42.985833","-22.900955,-42.985994",1,SUCCESS,4.85,7.1,0.12,2,v|wjCptjeGxG_BbAAh@LbAd@hAn@`@F\B^ATExEoA`AUR?x@LnA\r@LXDZ?^In@i@v@_AxAqBkB_A{@]sBu@cASWC_@?_@BqB\{A@e@De@Hi@HOEMIK_@Go@C{@_CFy@CxAcCh@qABIOMEEMCS?oC~GiAhCs@rAqAjB_Ax@sBlAkAf@o@RaAP_DRsH\m@PCBCPHJn@HbCe@t@OfAOhCMbAIbAQrAa@f@[x@a@r@c@v@m@p@y@n@aAhBiDnAoBxAcCh@qABIOMEEMCS?oC~GiAhCs@rAqAjB_Ax@sBlAkAf@o@RaAP_DRsH\m@PCBCPHJn@HbCe@t@OfAOhCMbAIbAQ`AW,,3.01,5.12,"Rodovia Tronco Norte Fluminense/Rj-106 s/n - Várzea das Mocas, São Gonçalo - RJ, 24753-530, Brasil","Av. Plínio Gomes de Mattos Filho, 261 - Várzea das Moças, Niterói - RJ, 24330-430, Brasil",1.84,1.98,"Av. Plínio Gomes de Mattos Filho, 261 - Várzea das Moças, Niterói - RJ, 24330-430, Brasil","Rodovia Amaral Peixoto 40f, Várzea das Moças, São Gonçalo - Várzea das Mocas, São Gonçalo - RJ, 24753, Brasil",,,,,,,,,0.010501237113402062
621,0,0.007833,4159,-1,0.0,1158058165,0,,tertiary,,,2,5.0,608,608_1158058165,"LINESTRING (-43.054379 -22.953784, -43.054368 -22.953784, -43.054361 -22.953786, -43.054347 -22.95379, -43.05433 -22.953803, -43.054319 -22.95382)",route_977,LineString,"-22.953784,-43.054379","-22.953820,-43.054319",3,SUCCESS,0.1,0.68,0.01,4,bdbkCz`xeGBFF?FC?GCGGAEBAFBFFBDEBGCGGAGBAF@FFBFCBGCGGCA?,,0.04,0.23,"R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil","R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil",0.04,0.23,"R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil","R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil",0.0,0.0,"R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil","R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil",0.03,0.22,"R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil","R. Lírio do Campo, 2 - Camboinhas, Niterói - RJ, 24320-330, Brasil",0.07833
623,0,0.098985,400152,0,0.01,182861076,0,,secondary,,,1,6.0,703,703_182861076,"LINESTRING (-43.085052 -22.830451, -43.085105 -22.830481, -43.085134 -22.830527, -43.085148 -22.830602, -43.085113 -22.830692, -43.085094 -22.830718, -43.084995 -22.830735, -43.084879 -22.830735, -43.084766 -22.830716, -43.084739 -22.830706, -43.084672 -22.830676, -43.084649 -22.830595, -43.084661 -22.830556, -43.084696 -22.830515)",route_979,LineString,"-22.830451,-43.085052","-22.830515,-43.084696",3,SUCCESS,0.91,3.23,0.05,4,pajjCr`~eG_@vCGf@Cv@OjDMbAOl@|AhCNNYiBZ_BDGDC~@EOo@IIEIL{Bd@sFDe@e@Fi@FBE@G?IEk@a@o@?`@,,0.0,0.02,"R. Visc. de Itaúna, 1133 - Gradim, São Gonçalo - RJ, 24431-005, Brasil","R. Dr. Gradim, 15 - Gradim, São Gonçalo - RJ, 24431-150, Brasil",0.83,2.97,"R. Dr. Gradim, 15 - Gradim, São Gonçalo - RJ, 24431-150, Brasil","R. Dr. Gradim, 834 - Gradim, São Gonçalo - RJ, 24431-150, Brasil",0.07,0.23,"R. Dr. Gradim, 834 - Gradim, São Gonçalo - RJ, 24431-150, Brasil","R. Visc. de Itaúna, 1905 - Gradim, São Gonçalo - RJ, 24431-005, Brasil",0.0,0.02,"R. Visc. de Itaúna, 1905 - Gradim, São Gonçalo - RJ, 24431-005, Brasil","R. Visc. de Itaúna, 1905 - Gradim, São Gonçalo - RJ, 24431-005, Brasil",0.10877472527472527
624,0,0.611579,425110,-1,0.03,263669538,0,Rua Almirante Nestor Pinto Alv,tertiary,,,1,2.0,697,697_Rua Almirante Nestor Pinto Alv,"LINESTRING (-43.001006 -22.820089, -43.000255 -22.820038, -43.000108 -22.820054, -42.999989 -22.820082, -42.999846 -22.820144, -42.999585 -22.820257, -42.999438 -22.820312, -42.999333 -22.820333, -42.999254 -22.820326, -42.999132 -22.820317, -42.998905 -22.820257, -42.998757 -22.820205, -42.998591 -22.820132, -42.998525 -22.820101, -42.998268 -22.81998, -42.997826 -22.819771, -42.997758 -22.819739, -42.997495 -22.819608, -42.997268 -22.819499, -42.997093 -22.819415, -42.996961 -22.819353, -42.996738 -22.819239, -42.996651 -22.819188, -42.996525 -22.819069, -42.996482 -22.819032, -42.996435 -22.818916, -42.996214 -22.818298, -42.996201 -22.818269, -42.996187 -22.818252, -42.99617 -22.818243, -42.996131 -22.818236, -42.996072 -22.818228)",route_980,LineString,"-22.820089,-43.001006","-22.818228,-42.996072",3,SUCCESS,4.63,11.77,0.2,4,p`hjChsmeGkCRyHd@s@LwBVcBF_AG{@Sk@QgAs@g@g@i@u@}@_BuAaC}AsCEIZa@T[NKl@}@f@w@|C}EvA{Bz@sAn@{@JHNLLFRDhBJnCNr@LDFFJLVVr@?Tl@N|A\JHVPPRr@|AzBpG`@pAL|@Ab@Mf@[hACn@FvCoCRyHd@s@LwBVcBF_AG{@Sk@QgAs@g@g@i@u@}@_BuAaC}AsCEIZa@T[NKl@}@f@w@|C}EvA{Bz@sAn@{@JHNLLFRDhBJnCNr@LDFFJLVVr@?Tl@N|A\JHVPPRr@|Az@dCvA~DNn@Fj@V?K}@Ok@sAqD_A_Cw@sB]_@a@Q_B_@q@QAG,,2.11,5.13,"R. Nestor Pinto Alves, 2 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 47 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil",1.92,4.75,"R. Nestor Pinto Alves, 47 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 231 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil",0.6,1.87,"R. Nestor Pinto Alves, 231 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 388 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil",0.01,0.02,"R. Nestor Pinto Alves, 388 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 388 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil",0.1320904967602592
1857,0,0.621013,425110,-1,0.03,263669538,0,Rua Almirante Nestor Pinto Alv,tertiary,,,1,2.0,697,697_Rua Almirante Nestor Pinto Alv,"LINESTRING (-42.996072 -22.818228, -42.996269 -22.818815, -42.996357 -22.819047, -42.996429 -22.819158, -42.996513 -22.819227, -42.996579 -22.819275, -42.996617 -22.819302, -42.996667 -22.819333, -42.996904 -22.819449, -42.997204 -22.819596, -42.997611 -22.819795, -42.997988 -22.819969, -42.998466 -22.820192, -42.998787 -22.820342, -42.998891 -22.820383, -42.999132 -22.820448, -42.999248 -22.820463, -42.999348 -22.820456, -42.999469 -22.820425, -42.999546 -22.820398, -42.999595 -22.820381, -42.999946 -22.820224, -43.000138 -22.820169, -43.000275 -22.820168, -43.000997 -22.820224)",route_981,LineString,"-22.818228,-42.996072","-22.820224,-43.000997",3,SUCCESS,4.13,13.77,0.23,4,xtgjCntleG@\jCl@j@b@T\NOKQ]_@a@QqCq@?Tl@N|A\JHVPPRr@|Ar@pBfA~C`@pAL|@V?K}@g@}A{@_CwBsFHW?SGsDBcAHe@h@}A`@oAL@dDVb@BjBNxCBvEDp@E[lAEHED?TAVFZLjBJtBFHFJOTS`@a@bB_@hAbALVrEV`ER~CsK|@iCPoCTGwAEoAJm@L]Rm@DY@]bCUlAv@vAz@b@{@bByDjAwDbALJhBVjEThDHtAwBPiCT{Fb@oDX,,0.23,0.8,"R. Nestor Pinto Alves, 388 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 380 - Vila Três, São Gonçalo - RJ, 24711-070, Brasil",0.59,2.23,"R. Nestor Pinto Alves, 380 - Vila Três, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 222 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil",2.04,6.02,"R. Nestor Pinto Alves, 222 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 36 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil",1.26,4.72,"R. Nestor Pinto Alves, 36 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil","R. Nestor Pinto Alves, 9 - Alcantara, São Gonçalo - RJ, 24711-070, Brasil",0.15036634382566588
625,0,0.034115,394158,-1,0.03,849661798,0,,tertiary,,,2,3.0,698,698_849661798,"LINESTRING (-42.97588 -22.783163, -42.975736 -22.783063, -42.975681 -22.783032, -42.97565 -22.783021, -42.975622 -22.783015, -42.975596 -22.783014)",route_983,LineString,"-22.783163,-42.975880","-22.783014,-42.975596",3,SUCCESS,7.42,16.98,0.28,4,xy`jCbvheGCm@HCHO?MCKIGKAODINBTDFCHFNJLHHRv@Px@BTCVIRYF[@QGKKM[CGIGq@_FkAyI_Igl@gB}M_@qCRSDSPRf@|@jFeCrAk@bA_@LEf@tAr@bBv@dCdAhCFVlA`DbAbDhAzCh@jAl@vA^nA^pAfAzCbAbD}CxAfAvDb@|A^hA\dAu@j@qApAsDlEaC|CUNKE}@WYGQ?IBGHAPHPALPXHHRv@Px@BTCVIRKB[DM?QGUYGUIGa@yC[yBaB{LoBgOgFs_@mAeJRSDSPRHN\l@~Aw@vDeB~@_@j@SLEf@tAr@bBv@dCdAhCFVlA`DbAbDhAzCvAbD~@`DfAzCbAbD}CxAt@dCPp@b@|A|@nCsAhA_ChCoDpEy@bAUNWK_AUWEODINBTDF,,0.12,0.23,"Estr. de Guaxindiba, 2377 - Guaxindiba, São Gonçalo - RJ, 24722-235, Brasil","R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil",3.65,8.38,"R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil","R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil",3.65,8.37,"R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil","R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil",0.0,0.0,"R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil","R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil",0.0045977088948787066
626,0,0.546,396277,-1,0.01,1355588963,0,Rua Comandante Ary Parreiras,primary,,,1,1.0,520,520_Rua Comandante Ary Parreiras,"LINESTRING (-42.835076 -22.736202, -42.835038 -22.736271, -42.83503 -22.736304, -42.835026 -22.736339, -42.835028 -22.736401, -42.835078 -22.736772, -42.835103 -22.737005, -42.835137 -22.737262, -42.835176 -22.73748, -42.835212 -22.737683, -42.835231 -22.737782, -42.835232 -22.737935, -42.835174 -22.738455, -42.835158 -22.738909, -42.835143 -22.739367, -42.835042 -22.740174, -42.83505 -22.7405, -42.835081 -22.740691, -42.835099 -22.740794, -42.835107 -22.740845, -42.835118 -22.740896, -42.835156 -22.74104, -42.83517 -22.74109)",route_984,LineString,"-22.736202,-42.835076","-22.741090,-42.835170",3,SUCCESS,1.4,4.43,0.07,4,jtwiChfmdGjAdCt@lBh@~AXz@J@ZQt@m@h@a@p@a@v@_@p@UvAc@SsAQmAo@@cBDq@DuBMoDWe@Cd@BnDVtBLp@EbBE|AC`BCjBMhDB@H@DFA,,0.86,2.57,"R. Cmte. Ari Parreiras, 52 - Venda das Pedras, Itaboraí - RJ, 24800-097, Brasil","R. Cmte. Ari Parreiras, 52 - Venda das Pedras, Itaboraí - RJ, 24800-097, Brasil",0.19,0.6,"R. Cmte. Ari Parreiras, 52 - Venda das Pedras, Itaboraí - RJ, 24800-097, Brasil","Tv. Humberto Franco, 10 - Venda das Pedras, Itaboraí - RJ, 24804-778, Brasil",0.35,1.18,"Tv. Humberto Franco, 10 - Venda das Pedras, Itaboraí - RJ, 24804-778, Brasil","RJ - Venda das Pedras, Itaboraí - RJ, 24806-654, Brasil",0.01,0.08,"RJ - Venda das Pedras, Itaboraí - RJ, 24806-654, Brasil","RJ-114, 18 - Venda das Pedras, Itaboraí - RJ, 24806-554, Brasil",0.39000000000000007
627,0,0.031347,394154,-1,0.03,849661797,0,,tertiary,,,2,3.0,698,698_849661797,"LINESTRING (-42.975581 -22.7832, -42.975685 -22.783167, -42.975727 -22.783162, -42.97588 -22.783163)",route_985,LineString,"-22.783200,-42.975581","-22.783163,-42.975880",2,SUCCESS,15.57,18.27,0.3,3,`z`jCntheGFM?MCKIGKAMG_@Is@IK@eACONMTGd@OjA?\D`BBj@HVPNRH^HRJRNT`@Lp@LLvAlK`AlHpBnOrB`OzBlQ`CdQpBtOnB~MrC|SbCxQv@|FNdAPlAIp@KVOPyBbAiCbAZz@t@xBXz@HCHExAvDxAtDr@_@r@_@v@[h@ULEUiAQkAqA}I?UDKTUVO[}@[aAKCa@O_@WYyB{@{GeBgMmDaXYoBaBoL_@gDIgAUuAc@yCEU_AuGoBsNSeBiAqIgBsMoDcXq@cFM_AQqA@M@OC[?c@Ng@b@k@P]BWCUQy@Sw@AQA[HCHO?MCKIGKAMG_@Is@IK@eACONMTGd@OjA?\D`BBj@HVPNRH^HRJRNT`@Lp@LLvAlK`AlHpBnOrB`OzBlQ`CdQpBtOnB~MrC|SbCxQv@|FNdAPlAIp@KVOPyBbAiCbAZz@t@xBXz@HCHExAvDxAtDr@_@r@_@v@[h@ULEUiAQkAqA}I?UDKTUVO[}@[aAKCa@O_@WYyB{@{GeBgMmDaXYoBaBoL_@gDIgAUuAc@yCEU_AuGoBsNSeBiAqIgBsMqBeO}@}Gq@cFM_AQqA@M@OC[?c@Ng@b@k@P]BWCUQy@Sw@AQA[HCHO?MCKIGKAODINBTDFCHJPPT,,7.72,9.0,"R. Visc. de Mauá, 3 - Guaxindiba, São Gonçalo - RJ, 24722-370, Brasil","Estr. de Guaxindiba, 2377 - Guaxindiba, São Gonçalo - RJ, 24722-235, Brasil",7.73,9.02,"Estr. de Guaxindiba, 2377 - Guaxindiba, São Gonçalo - RJ, 24722-235, Brasil","Estr. de Guaxindiba, 2377 - Guaxindiba, São Gonçalo - RJ, 24722-235, Brasil",0.12,0.25,"Estr. de Guaxindiba, 2377 - Guaxindiba, São Gonçalo - RJ, 24722-235, Brasil","Estr. de Guaxindiba, 2377 - Guaxindiba, São Gonçalo - RJ, 24722-235, Brasil",,,,,0.002013294797687861
628,0,0.027642,392646,-1,0.03,950206089,0,,motorway_link,,,1,18.0,640,640_950206089,"LINESTRING (-43.110018 -22.880657, -43.109958 -22.880636, -43.10992 -22.880607, -43.109885 -22.880557, -43.109861 -22.880475)",route_986,LineString,"-22.880657,-43.110018","-22.880475,-43.109861",3,SUCCESS,7.03,14.75,0.25,4,`{sjCp|bfGi@xBGDQB}DOuAI]?[JkAIWQiAOSGOOGMEY@SFYVWRETANFVPLVDFDFDlABlAD~A@`BB`AFRLRPPRNTF`@DnACfACl@DDELODWG[WO[D_@\c@R]Ha@B_@AQGm@QQOKQGWCi@IgEEsBGcBBUJ_AdAn@~CbBd@HX@fCi@NDFJFFe@vBMLQBwAGeBGuAI]?[JkAIKIKGi@Ii@IQKKKGS?c@FYVWRETANFVPR^DFDlABlAF`EB`AFRLRd@`@TF`@DvCGl@DDELODWAOEKIGYGODQN[Vs@Ra@B_@Ae@MYKQOSi@IoCQyHNuAlEdCVLXFXB^ArBg@NDNRk@~BGDQB}DOuAI]?[JkAIWQiAOSGOOGMEY@SFYVWRETANFVPLVDFDFDlABlAD~A@`BB`AFRLRPPRNTF`@DnACfACl@DDELODWG[WO[D_@\c@R]Ha@B_@AQGm@QQOKQGWCi@IgEEsBGcBBUJ_AdAn@~CbBd@HX@fCi@NDFJFFS`AUz@CDMDeDKw@GsAGO@UJu@GUAEEIGcAQ]GOMIKEWAQBSN[VOVCNBVNLNR\LfFFvDN\LTRNRHb@FdA?h@Cp@Al@DJKJU@SEOSOWAQFQRa@TSFg@H[?YEg@OUKQSGQG]EuCGyCGsCDa@Fi@\RxBnAdAj@f@LX@`@EdBa@,,1.76,3.67,"R. Benjamin Constant, 115 - Ilha da Conceição, Niterói - RJ, 24110-002, Brasil","R. Benjamin Constant, 93 - Santana, Niterói - RJ, 24110-013, Brasil",1.76,3.72,"R. Benjamin Constant, 93 - Santana, Niterói - RJ, 24110-013, Brasil","R. Benjamin Constant, 93 - Santana, Niterói - RJ, 24110-013, Brasil",1.76,3.7,"R. Benjamin Constant, 93 - Santana, Niterói - RJ, 24110-013, Brasil","R. Benjamin Constant, 93 - Santana, Niterói - RJ, 24110-013, Brasil",1.76,3.67,"R. Benjamin Constant, 93 - Santana, Niterói - RJ, 24110-013, Brasil","R. Benjamin Constant, 93 - Santana, Niterói - RJ, 24110-013, Brasil",0.003932005689900426
